
Predictions were generated on 26-Mar-2019 at 06:11:00 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 64-bit application using double precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); OpenFOAM Integration (v1.00.00a-bjj, 11-Aug-2015); AeroDyn (v15.03.00, 27-Jul-2016); HydroDyn (v2.05.01, 27-Jul-2016)

Description from the FAST input file: FAST Certification Test #01: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	OoPDefl1  	IPDefl1   	TwstDefl1 	BldPitch1 	Azimuth   	RotSpeed  	RotTorq   	GenSpeed  	TTDspFA   	TTDspSS   	TTDspTwst 	Spn2MLxb1 	Spn2MLyb1 	RootFxb1  	RootFyb1  	RootFzb1  	RootMxb1  	RootMyb1  	RootMzb1  	LSSGagMya 	LSSGagMza 	YawBrFxp  	YawBrFyp  	YawBrFzp  	YawBrMxp  	YawBrMyp  	YawBrMzp  	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	Wave1Elev 	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  
(s)       	(m/s)     	(m/s)     	(m/s)     	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(rpm)     	(kN·m)    	(rpm)     	(m)       	(m)       	(deg)     	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(m)       	(N)       	(N)       	(N)       	(N·m)     	(N·m)     	(N·m)     
    4.1900	 8.302E+00	 3.380E-02	 9.573E-02	 3.637E+00	 9.178E-03	 0.000E+00	 0.000E+00	 2.302E+02	 9.155E+00	 2.396E+03	 8.881E+02	 3.057E-01	-2.821E-02	 0.000E+00	-4.626E+02	 1.756E+03	 1.867E+02	 1.133E+02	 4.513E+02	-2.115E+03	 6.640E+03	 2.622E+01	 1.584E+03	-1.959E+03	 5.701E+02	-6.525E+00	-3.443E+03	 2.407E+03	-2.013E+02	-1.366E-13	 5.914E+02	-1.228E+00	-6.854E+03	 2.586E+03	 5.167E+04	 2.187E+00	-6.511E-01	 3.963E+06	 1.735E-13	 4.644E+07	-4.444E-11	-1.121E+08	-1.776E-10
    4.2000	 8.302E+00	 3.380E-02	 9.573E-02	 3.641E+00	 1.226E-02	 0.000E+00	 0.000E+00	 2.307E+02	 9.155E+00	 2.321E+03	 8.881E+02	 3.089E-01	-2.865E-02	 0.000E+00	-4.666E+02	 1.758E+03	 1.865E+02	 1.146E+02	 4.499E+02	-2.141E+03	 6.639E+03	 4.884E+01	 1.562E+03	-1.955E+03	 5.743E+02	-8.591E+00	-3.445E+03	 2.335E+03	-1.842E+02	-5.448E-14	 5.991E+02	-3.377E+00	-6.856E+03	 2.713E+03	 5.225E+04	 2.170E+00	-6.487E-01	 3.911E+06	 2.776E-12	 4.644E+07	 0.000E+00	-1.118E+08	-1.355E-14
    4.2100	 8.295E+00	 3.496E-02	 9.792E-02	 3.644E+00	 1.511E-02	 0.000E+00	 0.000E+00	 2.313E+02	 9.155E+00	 2.256E+03	 8.881E+02	 3.121E-01	-2.910E-02	 0.000E+00	-4.699E+02	 1.758E+03	 1.866E+02	 1.158E+02	 4.484E+02	-2.164E+03	 6.644E+03	 3.753E+01	 1.552E+03	-1.964E+03	 5.792E+02	-1.032E+01	-3.448E+03	 2.272E+03	-1.833E+02	-1.660E-14	 6.063E+02	-5.637E+00	-6.859E+03	 2.842E+03	 5.282E+04	 2.158E+00	-6.500E-01	 3.856E+06	-3.469E-13	 4.645E+07	 1.674E-11	-1.113E+08	-3.553E-10
    4.2200	 8.295E+00	 3.496E-02	 9.792E-02	 3.648E+00	 1.773E-02	 0.000E+00	 0.000E+00	 2.318E+02	 9.155E+00	 2.200E+03	 8.881E+02	 3.153E-01	-2.956E-02	 0.000E+00	-4.736E+02	 1.761E+03	 1.851E+02	 1.169E+02	 4.481E+02	-2.189E+03	 6.622E+03	 3.636E+01	 1.474E+03	-1.985E+03	 5.830E+02	-1.163E+01	-3.451E+03	 2.220E+03	-1.562E+02	 7.550E-15	 6.144E+02	-8.081E+00	-6.862E+03	 2.974E+03	 5.340E+04	 2.155E+00	-6.513E-01	 3.801E+06	-2.082E-12	 4.646E+07	 2.711E-12	-1.109E+08	 2.711E-15
    4.2300	 8.295E+00	 3.496E-02	 9.792E-02	 3.651E+00	 2.011E-02	 0.000E+00	 0.000E+00	 2.324E+02	 9.155E+00	 2.118E+03	 8.881E+02	 3.184E-01	-3.002E-02	 0.000E+00	-4.753E+02	 1.760E+03	 1.876E+02	 1.182E+02	 4.448E+02	-2.207E+03	 6.660E+03	 5.910E+01	 1.534E+03	-1.930E+03	 5.870E+02	-1.442E+01	-3.452E+03	 2.140E+03	-1.441E+02	-2.104E-13	 6.216E+02	-9.491E+00	-6.862E+03	 3.087E+03	 5.396E+04	 2.128E+00	-6.527E-01	 3.745E+06	 1.735E-13	 4.647E+07	-4.434E-11	-1.105E+08	 1.776E-10
    4.2400	 8.295E+00	 3.496E-02	 9.792E-02	 3.654E+00	 2.226E-02	 0.000E+00	 0.000E+00	 2.329E+02	 9.155E+00	 2.052E+03	 8.881E+02	 3.215E-01	-3.050E-02	 0.000E+00	-4.783E+02	 1.761E+03	 1.876E+02	 1.189E+02	 4.437E+02	-2.224E+03	 6.658E+03	 4.203E+01	 1.512E+03	-1.982E+03	 5.927E+02	-1.635E+01	-3.454E+03	 2.078E+03	-1.663E+02	-4.458E-14	 6.277E+02	-1.134E+01	-6.865E+03	 3.208E+03	 5.449E+04	 2.112E+00	-6.540E-01	 3.690E+06	-1.388E-12	 4.648E+07	 5.551E-12	-1.100E+08	 5.329E-10
    4.2500	 8.289E+00	 3.610E-02	 1.005E-01	 3.656E+00	 2.419E-02	 0.000E+00	 0.000E+00	 2.335E+02	 9.155E+00	 1.997E+03	 8.881E+02	 3.245E-01	-3.099E-02	 0.000E+00	-4.800E+02	 1.763E+03	 1.866E+02	 1.201E+02	 4.425E+02	-2.244E+03	 6.643E+03	 4.745E+01	 1.462E+03	-1.959E+03	 5.957E+02	-1.788E+01	-3.457E+03	 2.026E+03	-1.222E+02	 7.759E-14	 6.358E+02	-1.346E+01	-6.868E+03	 3.334E+03	 5.505E+04	 2.109E+00	-6.553E-01	 3.634E+06	 5.204E-13	 4.649E+07	-1.947E-11	-1.096E+08	 1.776E-10
    4.2600	 8.289E+00	 3.610E-02	 1.005E-01	 3.658E+00	 2.590E-02	 0.000E+00	 0.000E+00	 2.340E+02	 9.155E+00	 1.942E+03	 8.881E+02	 3.275E-01	-3.148E-02	 0.000E+00	-4.818E+02	 1.762E+03	 1.888E+02	 1.207E+02	 4.406E+02	-2.255E+03	 6.672E+03	 7.079E+01	 1.454E+03	-1.962E+03	 6.004E+02	-1.947E+01	-3.459E+03	 1.973E+03	-1.164E+02	 1.230E-13	 6.424E+02	-1.546E+01	-6.870E+03	 3.458E+03	 5.558E+04	 2.102E+00	-6.567E-01	 3.579E+06	 5.204E-13	 4.649E+07	 3.610E-11	-1.092E+08	 3.553E-10
    4.2700	 8.289E+00	 3.610E-02	 1.005E-01	 3.660E+00	 2.738E-02	 0.000E+00	 0.000E+00	 2.346E+02	 9.155E+00	 1.884E+03	 8.881E+02	 3.305E-01	-3.197E-02	 0.000E+00	-4.830E+02	 1.767E+03	 1.838E+02	 1.222E+02	 4.403E+02	-2.280E+03	 6.603E+03	 9.712E+00	 1.391E+03	-2.009E+03	 6.050E+02	-2.113E+01	-3.462E+03	 1.919E+03	-1.175E+02	-6.614E-14	 6.483E+02	-1.736E+01	-6.873E+03	 3.580E+03	 5.608E+04	 2.092E+00	-6.580E-01	 3.523E+06	-1.735E-13	 4.650E+07	 1.388E-11	-1.087E+08	-4.066E-15
    4.2800	 8.289E+00	 3.610E-02	 1.005E-01	 3.661E+00	 2.864E-02	 0.000E+00	 0.000E+00	 2.351E+02	 9.155E+00	 1.826E+03	 8.881E+02	 3.334E-01	-3.247E-02	 0.000E+00	-4.841E+02	 1.767E+03	 1.837E+02	 1.231E+02	 4.387E+02	-2.294E+03	 6.599E+03	 5.457E+01	 1.347E+03	-1.984E+03	 6.080E+02	-2.289E+01	-3.464E+03	 1.864E+03	-7.445E+01	 1.324E-13	 6.553E+02	-1.919E+01	-6.875E+03	 3.701E+03	 5.661E+04	 2.084E+00	-6.593E-01	 3.468E+06	 5.204E-13	 4.651E+07	-2.754E-12	-1.083E+08	-1.776E-10
    4.2900	 8.283E+00	 3.724E-02	 1.026E-01	 3.663E+00	 2.966E-02	 0.000E+00	 0.000E+00	 2.357E+02	 9.155E+00	 1.779E+03	 8.881E+02	 3.362E-01	-3.297E-02	 0.000E+00	-4.844E+02	 1.767E+03	 1.848E+02	 1.237E+02	 4.367E+02	-2.302E+03	 6.612E+03	 3.762E+01	 1.353E+03	-2.003E+03	 6.135E+02	-2.417E+01	-3.465E+03	 1.819E+03	-8.519E+01	 1.509E-13	 6.604E+02	-2.133E+01	-6.876E+03	 3.828E+03	 5.708E+04	 2.080E+00	-6.607E-01	 3.412E+06	-6.939E-13	 4.652E+07	 5.529E-12	-1.079E+08	 3.553E-10
    4.3000	 8.283E+00	 3.724E-02	 1.026E-01	 3.663E+00	 3.046E-02	 0.000E+00	 0.000E+00	 2.362E+02	 9.155E+00	 1.752E+03	 8.881E+02	 3.391E-01	-3.346E-02	 0.000E+00	-4.851E+02	 1.765E+03	 1.841E+02	 1.244E+02	 4.361E+02	-2.312E+03	 6.604E+03	 5.096E+01	 1.279E+03	-2.033E+03	 6.183E+02	-2.451E+01	-3.469E+03	 1.793E+03	-7.035E+01	-1.768E-13	 6.661E+02	-2.406E+01	-6.880E+03	 3.965E+03	 5.756E+04	 2.094E+00	-6.620E-01	 3.356E+06	 0.000E+00	 4.653E+07	-8.283E-12	-1.074E+08	-1.776E-10
    4.3100	 8.283E+00	 3.724E-02	 1.026E-01	 3.664E+00	 3.105E-02	 0.000E+00	 0.000E+00	 2.368E+02	 9.155E+00	 1.681E+03	 8.881E+02	 3.418E-01	-3.396E-02	 0.000E+00	-4.838E+02	 1.768E+03	 1.853E+02	 1.252E+02	 4.328E+02	-2.321E+03	 6.611E+03	 4.800E+01	 1.318E+03	-1.968E+03	 6.210E+02	-2.692E+01	-3.468E+03	 1.725E+03	-2.989E+01	 2.941E-14	 6.718E+02	-2.544E+01	-6.879E+03	 4.078E+03	 5.803E+04	 2.073E+00	-6.633E-01	 3.301E+06	 1.735E-13	 4.654E+07	-2.862E-12	-1.070E+08	-3.553E-10
    4.3200	 8.283E+00	 3.724E-02	 1.026E-01	 3.664E+00	 3.144E-02	 0.000E+00	 0.000E+00	 2.373E+02	 9.155E+00	 1.638E+03	 8.881E+02	 3.445E-01	-3.446E-02	 0.000E+00	-4.838E+02	 1.768E+03	 1.849E+02	 1.257E+02	 4.315E+02	-2.328E+03	 6.601E+03	 4.542E+01	 1.293E+03	-2.025E+03	 6.272E+02	-2.798E+01	-3.469E+03	 1.683E+03	-5.307E+01	-1.510E-13	 6.753E+02	-2.764E+01	-6.881E+03	 4.205E+03	 5.845E+04	 2.069E+00	-6.647E-01	 3.245E+06	 0.000E+00	 4.655E+07	-5.686E-11	-1.065E+08	 3.553E-10
    4.3300	 8.276E+00	 3.784E-02	 1.054E-01	 3.664E+00	 3.164E-02	 0.000E+00	 0.000E+00	 2.379E+02	 9.155E+00	 1.616E+03	 8.881E+02	 3.472E-01	-3.495E-02	 0.000E+00	-4.827E+02	 1.767E+03	 1.842E+02	 1.264E+02	 4.302E+02	-2.335E+03	 6.591E+03	 4.433E+01	 1.244E+03	-2.022E+03	 6.313E+02	-2.809E+01	-3.472E+03	 1.661E+03	-2.340E+01	-3.691E-14	 6.804E+02	-3.051E+01	-6.883E+03	 4.345E+03	 5.889E+04	 2.087E+00	-6.660E-01	 3.190E+06	 5.204E-13	 4.656E+07	 3.196E-11	-1.061E+08	 5.329E-10
    4.3400	 8.276E+00	 3.784E-02	 1.054E-01	 3.663E+00	 3.166E-02	 0.000E+00	 0.000E+00	 2.384E+02	 9.155E+00	 1.596E+03	 8.881E+02	 3.498E-01	-3.544E-02	 0.000E+00	-4.816E+02	 1.766E+03	 1.860E+02	 1.266E+02	 4.287E+02	-2.335E+03	 6.606E+03	 6.296E+01	 1.208E+03	-2.036E+03	 6.363E+02	-2.808E+01	-3.473E+03	 1.642E+03	-1.079E+01	-5.729E-14	 6.847E+02	-3.340E+01	-6.885E+03	 4.484E+03	 5.931E+04	 2.105E+00	-6.673E-01	 3.134E+06	-5.204E-13	 4.657E+07	-1.527E-11	-1.056E+08	-5.329E-10
    4.3500	 8.276E+00	 3.784E-02	 1.054E-01	 3.662E+00	 3.151E-02	 0.000E+00	 0.000E+00	 2.390E+02	 9.155E+00	 1.556E+03	 8.881E+02	 3.524E-01	-3.592E-02	 0.000E+00	-4.799E+02	 1.767E+03	 1.818E+02	 1.278E+02	 4.273E+02	-2.348E+03	 6.551E+03	 2.271E+01	 1.177E+03	-2.062E+03	 6.409E+02	-2.900E+01	-3.474E+03	 1.603E+03	-8.663E+00	 1.485E-13	 6.879E+02	-3.565E+01	-6.886E+03	 4.610E+03	 5.969E+04	 2.104E+00	-6.687E-01	 3.079E+06	-1.041E-12	 4.658E+07	-6.896E-12	-1.052E+08	 3.553E-10
    4.3600	 8.276E+00	 3.784E-02	 1.054E-01	 3.660E+00	 3.120E-02	 0.000E+00	 0.000E+00	 2.395E+02	 9.155E+00	 1.528E+03	 8.881E+02	 3.549E-01	-3.640E-02	 0.000E+00	-4.782E+02	 1.766E+03	 1.816E+02	 1.283E+02	 4.258E+02	-2.350E+03	 6.545E+03	 5.089E+01	 1.136E+03	-2.066E+03	 6.450E+02	-2.936E+01	-3.475E+03	 1.576E+03	 1.511E+01	 6.453E-14	 6.918E+02	-3.819E+01	-6.887E+03	 4.740E+03	 6.009E+04	 2.116E+00	-6.700E-01	 3.023E+06	-1.041E-12	 4.659E+07	 2.079E-11	-1.048E+08	-3.553E-10
    4.3700	 8.269E+00	 3.843E-02	 1.076E-01	 3.659E+00	 3.073E-02	 0.000E+00	 0.000E+00	 2.400E+02	 9.155E+00	 1.518E+03	 8.881E+02	 3.574E-01	-3.686E-02	 0.000E+00	-4.757E+02	 1.765E+03	 1.826E+02	 1.286E+02	 4.239E+02	-2.350E+03	 6.550E+03	 4.178E+01	 1.121E+03	-2.072E+03	 6.499E+02	-2.903E+01	-3.476E+03	 1.565E+03	 2.560E+01	-1.334E-13	 6.953E+02	-4.113E+01	-6.888E+03	 4.875E+03	 6.047E+04	 2.140E+00	-6.713E-01	 2.968E+06	-6.939E-13	 4.659E+07	 6.896E-12	-1.043E+08	-3.553E-10
    4.3800	 8.269E+00	 3.843E-02	 1.076E-01	 3.656E+00	 3.014E-02	 0.000E+00	 0.000E+00	 2.406E+02	 9.155E+00	 1.507E+03	 8.881E+02	 3.598E-01	-3.732E-02	 0.000E+00	-4.736E+02	 1.763E+03	 1.824E+02	 1.290E+02	 4.226E+02	-2.350E+03	 6.544E+03	 5.390E+01	 1.073E+03	-2.080E+03	 6.540E+02	-2.873E+01	-3.477E+03	 1.554E+03	 4.805E+01	-2.806E-14	 6.989E+02	-4.394E+01	-6.889E+03	 5.006E+03	 6.084E+04	 2.164E+00	-6.727E-01	 2.912E+06	 3.469E-13	 4.660E+07	-2.077E-11	-1.039E+08	-5.329E-10
    4.3900	 8.269E+00	 3.843E-02	 1.076E-01	 3.654E+00	 2.943E-02	 0.000E+00	 0.000E+00	 2.411E+02	 9.155E+00	 1.498E+03	 8.881E+02	 3.621E-01	-3.777E-02	 0.000E+00	-4.705E+02	 1.763E+03	 1.823E+02	 1.294E+02	 4.207E+02	-2.350E+03	 6.533E+03	 3.726E+01	 1.063E+03	-2.093E+03	 6.588E+02	-2.847E+01	-3.477E+03	 1.543E+03	 5.173E+01	-1.985E-13	 7.017E+02	-4.658E+01	-6.889E+03	 5.131E+03	 6.119E+04	 2.187E+00	-6.740E-01	 2.857E+06	 0.000E+00	 4.661E+07	-5.135E-11	-1.034E+08	 1.776E-10
    4.4000	 8.269E+00	 3.843E-02	 1.076E-01	 3.651E+00	 2.862E-02	 0.000E+00	 0.000E+00	 2.417E+02	 9.155E+00	 1.492E+03	 8.881E+02	 3.644E-01	-3.820E-02	 0.000E+00	-4.680E+02	 1.762E+03	 1.819E+02	 1.297E+02	 4.193E+02	-2.349E+03	 6.521E+03	 4.704E+01	 1.020E+03	-2.112E+03	 6.631E+02	-2.813E+01	-3.478E+03	 1.536E+03	 6.358E+01	 1.406E-13	 7.048E+02	-4.910E+01	-6.890E+03	 5.250E+03	 6.154E+04	 2.213E+00	-6.753E-01	 2.801E+06	 1.041E-12	 4.663E+07	 3.473E-11	-1.030E+08	-1.776E-10
    4.4100	 8.264E+00	 3.876E-02	 1.097E-01	 3.648E+00	 2.774E-02	 0.000E+00	 0.000E+00	 2.422E+02	 9.155E+00	 1.494E+03	 8.881E+02	 3.667E-01	-3.862E-02	 0.000E+00	-4.649E+02	 1.760E+03	 1.814E+02	 1.301E+02	 4.177E+02	-2.348E+03	 6.508E+03	 3.989E+01	 9.919E+02	-2.118E+03	 6.671E+02	-2.759E+01	-3.478E+03	 1.537E+03	 7.927E+01	 2.328E-13	 7.080E+02	-5.157E+01	-6.890E+03	 5.364E+03	 6.188E+04	 2.245E+00	-6.792E-01	 2.743E+06	-1.735E-13	 4.664E+07	-2.917E-11	-1.024E+08	-7.105E-10
    4.4200	 8.264E+00	 3.876E-02	 1.097E-01	 3.644E+00	 2.679E-02	 0.000E+00	 0.000E+00	 2.428E+02	 9.155E+00	 1.522E+03	 8.881E+02	 3.688E-01	-3.903E-02	 0.000E+00	-4.621E+02	 1.756E+03	 1.822E+02	 1.302E+02	 4.169E+02	-2.343E+03	 6.511E+03	 5.281E+01	 9.266E+02	-2.154E+03	 6.719E+02	-2.595E+01	-3.480E+03	 1.563E+03	 8.272E+01	-2.986E-14	 7.111E+02	-5.451E+01	-6.892E+03	 5.483E+03	 6.221E+04	 2.299E+00	-6.831E-01	 2.685E+06	 1.561E-12	 4.665E+07	-5.540E-12	-1.019E+08	-1.776E-10
    4.4300	 8.264E+00	 3.876E-02	 1.097E-01	 3.640E+00	 2.580E-02	 0.000E+00	 0.000E+00	 2.433E+02	 9.155E+00	 1.500E+03	 8.881E+02	 3.710E-01	-3.942E-02	 0.000E+00	-4.584E+02	 1.758E+03	 1.802E+02	 1.310E+02	 4.141E+02	-2.346E+03	 6.480E+03	 3.573E+01	 9.375E+02	-2.113E+03	 6.737E+02	-2.684E+01	-3.477E+03	 1.541E+03	 1.226E+02	-2.289E-13	 7.147E+02	-5.558E+01	-6.889E+03	 5.562E+03	 6.255E+04	 2.310E+00	-6.869E-01	 2.627E+06	-6.939E-13	 4.666E+07	 4.160E-11	-1.014E+08	 5.329E-10
    4.4400	 8.264E+00	 3.876E-02	 1.097E-01	 3.635E+00	 2.478E-02	 0.000E+00	 0.000E+00	 2.439E+02	 9.155E+00	 1.509E+03	 8.881E+02	 3.730E-01	-3.979E-02	 0.000E+00	-4.556E+02	 1.755E+03	 1.800E+02	 1.311E+02	 4.128E+02	-2.342E+03	 6.470E+03	 4.489E+01	 9.036E+02	-2.159E+03	 6.784E+02	-2.641E+01	-3.477E+03	 1.549E+03	 1.082E+02	-2.506E-13	 7.171E+02	-5.719E+01	-6.889E+03	 5.646E+03	 6.285E+04	 2.343E+00	-6.908E-01	 2.569E+06	 0.000E+00	 4.667E+07	 5.552E-11	-1.008E+08	 7.105E-10
    4.4500	 8.256E+00	 3.882E-02	 1.121E-01	 3.631E+00	 2.376E-02	 0.000E+00	 0.000E+00	 2.444E+02	 9.155E+00	 1.544E+03	 8.881E+02	 3.750E-01	-4.015E-02	 0.000E+00	-4.521E+02	 1.752E+03	 1.806E+02	 1.313E+02	 4.114E+02	-2.337E+03	 6.469E+03	 4.344E+01	 8.638E+02	-2.156E+03	 6.815E+02	-2.506E+01	-3.477E+03	 1.582E+03	 1.318E+02	 1.598E-13	 7.210E+02	-5.914E+01	-6.889E+03	 5.730E+03	 6.318E+04	 2.402E+00	-6.947E-01	 2.511E+06	-6.072E-13	 4.668E+07	 2.913E-11	-1.003E+08	-7.105E-10
    4.4600	 8.256E+00	 3.882E-02	 1.121E-01	 3.626E+00	 2.274E-02	 0.000E+00	 0.000E+00	 2.450E+02	 9.155E+00	 1.573E+03	 8.881E+02	 3.769E-01	-4.049E-02	 0.000E+00	-4.491E+02	 1.750E+03	 1.808E+02	 1.314E+02	 4.101E+02	-2.332E+03	 6.465E+03	 4.973E+01	 8.238E+02	-2.196E+03	 6.857E+02	-2.417E+01	-3.477E+03	 1.609E+03	 1.212E+02	-5.612E-14	 7.238E+02	-6.043E+01	-6.889E+03	 5.797E+03	 6.348E+04	 2.450E+00	-6.986E-01	 2.453E+06	 8.674E-13	 4.669E+07	 1.523E-11	-9.974E+07	-1.776E-10
    4.4700	 8.256E+00	 3.882E-02	 1.121E-01	 3.620E+00	 2.174E-02	 0.000E+00	 0.000E+00	 2.455E+02	 9.155E+00	 1.599E+03	 8.881E+02	 3.788E-01	-4.082E-02	 0.000E+00	-4.455E+02	 1.746E+03	 1.795E+02	 1.318E+02	 4.086E+02	-2.332E+03	 6.439E+03	 3.350E+01	 7.823E+02	-2.174E+03	 6.871E+02	-2.365E+01	-3.476E+03	 1.635E+03	 1.612E+02	-6.153E-14	 7.283E+02	-6.119E+01	-6.888E+03	 5.847E+03	 6.382E+04	 2.501E+00	-7.024E-01	 2.395E+06	 0.000E+00	 4.670E+07	-3.889E-11	-9.920E+07	 1.776E-10
    4.4800	 8.256E+00	 3.882E-02	 1.121E-01	 3.614E+00	 2.079E-02	 0.000E+00	 0.000E+00	 2.461E+02	 9.155E+00	 1.628E+03	 8.881E+02	 3.806E-01	-4.112E-02	 0.000E+00	-4.425E+02	 1.744E+03	 1.792E+02	 1.320E+02	 4.072E+02	-2.328E+03	 6.428E+03	 4.393E+01	 7.474E+02	-2.194E+03	 6.901E+02	-2.325E+01	-3.475E+03	 1.663E+03	 1.639E+02	 1.315E-13	 7.317E+02	-6.147E+01	-6.888E+03	 5.882E+03	 6.412E+04	 2.548E+00	-7.063E-01	 2.336E+06	-4.337E-13	 4.671E+07	 3.047E-11	-9.866E+07	 1.776E-10
    4.4900	 8.251E+00	 3.864E-02	 1.141E-01	 3.608E+00	 1.989E-02	 0.000E+00	 0.000E+00	 2.466E+02	 9.155E+00	 1.669E+03	 8.881E+02	 3.823E-01	-4.141E-02	 0.000E+00	-4.395E+02	 1.741E+03	 1.794E+02	 1.321E+02	 4.056E+02	-2.322E+03	 6.422E+03	 4.027E+01	 7.225E+02	-2.206E+03	 6.928E+02	-2.260E+01	-3.474E+03	 1.702E+03	 1.682E+02	 2.269E-13	 7.353E+02	-6.157E+01	-6.887E+03	 5.906E+03	 6.441E+04	 2.604E+00	-7.102E-01	 2.278E+06	-1.475E-12	 4.672E+07	 6.939E-12	-9.812E+07	 2.033E-15
    4.5000	 8.251E+00	 3.864E-02	 1.141E-01	 3.602E+00	 1.905E-02	 0.000E+00	 0.000E+00	 2.472E+02	 9.155E+00	 1.723E+03	 8.881E+02	 3.840E-01	-4.167E-02	 0.000E+00	-4.367E+02	 1.738E+03	 1.795E+02	 1.322E+02	 4.049E+02	-2.319E+03	 6.411E+03	 4.611E+01	 6.474E+02	-2.214E+03	 6.947E+02	-2.152E+01	-3.474E+03	 1.756E+03	 1.900E+02	-2.617E-14	 7.397E+02	-6.159E+01	-6.887E+03	 5.922E+03	 6.472E+04	 2.675E+00	-7.141E-01	 2.220E+06	-8.674E-14	 4.673E+07	 6.386E-11	-9.757E+07	-1.776E-10
    4.5100	 8.251E+00	 3.864E-02	 1.141E-01	 3.596E+00	 1.830E-02	 0.000E+00	 0.000E+00	 2.477E+02	 9.155E+00	 1.752E+03	 8.881E+02	 3.856E-01	-4.192E-02	 0.000E+00	-4.337E+02	 1.733E+03	 1.793E+02	 1.325E+02	 4.022E+02	-2.314E+03	 6.410E+03	 3.725E+01	 6.785E+02	-2.224E+03	 6.972E+02	-2.195E+01	-3.472E+03	 1.784E+03	 1.793E+02	 2.881E-14	 7.427E+02	-6.024E+01	-6.884E+03	 5.906E+03	 6.499E+04	 2.715E+00	-7.179E-01	 2.162E+06	 2.602E-13	 4.674E+07	-1.108E-11	-9.703E+07	 3.553E-10
    4.5200	 8.251E+00	 3.864E-02	 1.141E-01	 3.589E+00	 1.763E-02	 0.000E+00	 0.000E+00	 2.483E+02	 9.155E+00	 1.797E+03	 8.881E+02	 3.871E-01	-4.214E-02	 0.000E+00	-4.315E+02	 1.730E+03	 1.791E+02	 1.325E+02	 4.011E+02	-2.309E+03	 6.399E+03	 4.185E+01	 6.327E+02	-2.266E+03	 7.000E+02	-2.176E+01	-3.470E+03	 1.829E+03	 1.643E+02	-1.760E-13	 7.459E+02	-5.893E+01	-6.883E+03	 5.884E+03	 6.525E+04	 2.770E+00	-7.218E-01	 2.104E+06	-1.128E-12	 4.676E+07	 6.944E-12	-9.648E+07	-3.553E-10
    4.5300	 8.244E+00	 3.841E-02	 1.161E-01	 3.582E+00	 1.706E-02	 0.000E+00	 0.000E+00	 2.488E+02	 9.155E+00	 1.858E+03	 8.881E+02	 3.885E-01	-4.235E-02	 0.000E+00	-4.289E+02	 1.728E+03	 1.791E+02	 1.326E+02	 3.998E+02	-2.307E+03	 6.387E+03	 3.994E+01	 5.864E+02	-2.243E+03	 7.005E+02	-2.111E+01	-3.469E+03	 1.890E+03	 2.008E+02	-3.017E-13	 7.508E+02	-5.765E+01	-6.882E+03	 5.856E+03	 6.555E+04	 2.844E+00	-7.257E-01	 2.045E+06	-7.806E-13	 4.677E+07	 2.772E-11	-9.593E+07	-3.553E-10
    4.5400	 8.244E+00	 3.841E-02	 1.161E-01	 3.575E+00	 1.659E-02	 0.000E+00	 0.000E+00	 2.494E+02	 9.155E+00	 1.930E+03	 8.881E+02	 3.899E-01	-4.253E-02	 0.000E+00	-4.270E+02	 1.721E+03	 1.806E+02	 1.325E+02	 3.984E+02	-2.299E+03	 6.402E+03	 6.279E+01	 5.548E+02	-2.291E+03	 7.040E+02	-2.019E+01	-3.469E+03	 1.961E+03	 1.726E+02	 3.019E-13	 7.538E+02	-5.617E+01	-6.882E+03	 5.818E+03	 6.579E+04	 2.918E+00	-7.296E-01	 1.987E+06	 7.806E-13	 4.678E+07	 4.721E-11	-9.539E+07	-5.329E-10
    4.5500	 8.244E+00	 3.841E-02	 1.161E-01	 3.567E+00	 1.624E-02	 0.000E+00	 0.000E+00	 2.499E+02	 9.155E+00	 1.970E+03	 8.881E+02	 3.913E-01	-4.269E-02	 0.000E+00	-4.243E+02	 1.724E+03	 1.778E+02	 1.331E+02	 3.973E+02	-2.304E+03	 6.354E+03	 1.322E+01	 5.005E+02	-2.256E+03	 7.028E+02	-2.087E+01	-3.466E+03	 2.003E+03	 2.231E+02	 1.001E-13	 7.587E+02	-5.340E+01	-6.879E+03	 5.751E+03	 6.607E+04	 2.971E+00	-7.334E-01	 1.929E+06	 1.735E-13	 4.679E+07	 1.251E-11	-9.484E+07	 1.355E-15
